train 36744
val 5175
test 10444
test_data:  10444
Iter: 0, mse: 0.0029, rmse: 0.0540, mae: 0.0488
Iter: 4588, mse: 0.0020, rmse: 0.0450, mae: 0.0401
Iter: 4589, mse: 0.0020, rmse: 0.0451, mae: 0.0403
Iter: 4590, mse: 0.0019, rmse: 0.0436, mae: 0.0390
Iter: 4591, mse: 0.0020, rmse: 0.0450, mae: 0.0401
Iter: 4592, mse: 0.0021, rmse: 0.0460, mae: 0.0413
Iter: 4593, mse: 0.0022, rmse: 0.0465, mae: 0.0420
Iter: 4594, mse: 0.0022, rmse: 0.0464, mae: 0.0420
Iter: 4595, mse: 0.0022, rmse: 0.0468, mae: 0.0425
Iter: 4596, mse: 0.0023, rmse: 0.0478, mae: 0.0439
Iter: 4597, mse: 0.0024, rmse: 0.0487, mae: 0.0450
Iter: 4598, mse: 0.0024, rmse: 0.0491, mae: 0.0456
Iter: 4599, mse: 0.0024, rmse: 0.0494, mae: 0.0462
Iter: 4600, mse: 0.0024, rmse: 0.0494, mae: 0.0460
Iter: 4601, mse: 0.0024, rmse: 0.0494, mae: 0.0460
Iter: 4602, mse: 0.0024, rmse: 0.0494, mae: 0.0460
Iter: 4603, mse: 0.0025, rmse: 0.0496, mae: 0.0462
Iter: 4604, mse: 0.0024, rmse: 0.0494, mae: 0.0461
Iter: 4605, mse: 0.0023, rmse: 0.0484, mae: 0.0452
Iter: 4606, mse: 0.0023, rmse: 0.0482, mae: 0.0453
Iter: 4607, mse: 0.0022, rmse: 0.0474, mae: 0.0444
Iter: 4608, mse: 0.0023, rmse: 0.0477, mae: 0.0450
Iter: 4609, mse: 0.0022, rmse: 0.0470, mae: 0.0440
Iter: 4610, mse: 0.0021, rmse: 0.0462, mae: 0.0432
Iter: 4611, mse: 0.0020, rmse: 0.0451, mae: 0.0417
Iter: 4612, mse: 0.0021, rmse: 0.0463, mae: 0.0432
Iter: 4613, mse: 0.0022, rmse: 0.0465, mae: 0.0431
Iter: 4614, mse: 0.0020, rmse: 0.0451, mae: 0.0420
Iter: 4615, mse: 0.0020, rmse: 0.0446, mae: 0.0412
Iter: 4616, mse: 0.0018, rmse: 0.0423, mae: 0.0392
Iter: 4617, mse: 0.0017, rmse: 0.0417, mae: 0.0386
Iter: 4618, mse: 0.0017, rmse: 0.0412, mae: 0.0381
Iter: 4619, mse: 0.0016, rmse: 0.0398, mae: 0.0368
Iter: 4620, mse: 0.0017, rmse: 0.0415, mae: 0.0388
Iter: 4621, mse: 0.0017, rmse: 0.0414, mae: 0.0381
Iter: 4622, mse: 0.0017, rmse: 0.0416, mae: 0.0382
Iter: 4623, mse: 0.0014, rmse: 0.0380, mae: 0.0351
Iter: 4624, mse: 0.0013, rmse: 0.0364, mae: 0.0340
Iter: 4625, mse: 0.0012, rmse: 0.0345, mae: 0.0322
Iter: 4626, mse: 0.0011, rmse: 0.0332, mae: 0.0312
Iter: 4627, mse: 0.0011, rmse: 0.0329, mae: 0.0306
Iter: 4628, mse: 0.0009, rmse: 0.0307, mae: 0.0285
Iter: 4629, mse: 0.0009, rmse: 0.0292, mae: 0.0270
Iter: 4630, mse: 0.0008, rmse: 0.0288, mae: 0.0270
Iter: 4631, mse: 0.0008, rmse: 0.0283, mae: 0.0264
Iter: 4632, mse: 0.0008, rmse: 0.0277, mae: 0.0259
Iter: 4633, mse: 0.0007, rmse: 0.0272, mae: 0.0257
Iter: 4634, mse: 0.0008, rmse: 0.0283, mae: 0.0268
Iter: 4635, mse: 0.0007, rmse: 0.0271, mae: 0.0256
Iter: 4636, mse: 0.0008, rmse: 0.0290, mae: 0.0280
Iter: 4637, mse: 0.0008, rmse: 0.0286, mae: 0.0274
Iter: 4638, mse: 0.0007, rmse: 0.0265, mae: 0.0251
Iter: 4639, mse: 0.0007, rmse: 0.0258, mae: 0.0240
Iter: 4640, mse: 0.0007, rmse: 0.0263, mae: 0.0244
Iter: 4641, mse: 0.0007, rmse: 0.0262, mae: 0.0234
Iter: 4642, mse: 0.0007, rmse: 0.0265, mae: 0.0237
Iter: 4643, mse: 0.0007, rmse: 0.0272, mae: 0.0238
Iter: 4644, mse: 0.0007, rmse: 0.0274, mae: 0.0249
Iter: 4645, mse: 0.0007, rmse: 0.0270, mae: 0.0242
Iter: 4646, mse: 0.0008, rmse: 0.0280, mae: 0.0247
Iter: 4647, mse: 0.0008, rmse: 0.0289, mae: 0.0252
Iter: 4648, mse: 0.0009, rmse: 0.0296, mae: 0.0263
Iter: 4649, mse: 0.0009, rmse: 0.0303, mae: 0.0267
Iter: 4650, mse: 0.0010, rmse: 0.0323, mae: 0.0280
Iter: 4651, mse: 0.0009, rmse: 0.0307, mae: 0.0270
Iter: 4652, mse: 0.0009, rmse: 0.0299, mae: 0.0262
Iter: 4653, mse: 0.0010, rmse: 0.0312, mae: 0.0272
Iter: 4654, mse: 0.0009, rmse: 0.0306, mae: 0.0266
Iter: 4655, mse: 0.0011, rmse: 0.0330, mae: 0.0282
Iter: 4656, mse: 0.0012, rmse: 0.0342, mae: 0.0289
Iter: 4657, mse: 0.0011, rmse: 0.0324, mae: 0.0279
Iter: 4658, mse: 0.0011, rmse: 0.0328, mae: 0.0280
Iter: 4659, mse: 0.0011, rmse: 0.0332, mae: 0.0281
Iter: 4660, mse: 0.0012, rmse: 0.0348, mae: 0.0289
Iter: 4661, mse: 0.0013, rmse: 0.0357, mae: 0.0295
Iter: 4662, mse: 0.0013, rmse: 0.0358, mae: 0.0295
Iter: 4663, mse: 0.0014, rmse: 0.0374, mae: 0.0310
Iter: 4664, mse: 0.0014, rmse: 0.0376, mae: 0.0310
Iter: 4665, mse: 0.0015, rmse: 0.0386, mae: 0.0317
Iter: 4666, mse: 0.0016, rmse: 0.0394, mae: 0.0323
Iter: 4667, mse: 0.0016, rmse: 0.0400, mae: 0.0330
Iter: 4668, mse: 0.0017, rmse: 0.0408, mae: 0.0339
Iter: 4669, mse: 0.0017, rmse: 0.0417, mae: 0.0348
Iter: 4670, mse: 0.0018, rmse: 0.0423, mae: 0.0355
Iter: 4671, mse: 0.0018, rmse: 0.0427, mae: 0.0360
Iter: 4672, mse: 0.0019, rmse: 0.0435, mae: 0.0367
Iter: 4673, mse: 0.0020, rmse: 0.0443, mae: 0.0376
Iter: 4674, mse: 0.0020, rmse: 0.0450, mae: 0.0384
Iter: 4675, mse: 0.0021, rmse: 0.0456, mae: 0.0391
Iter: 4676, mse: 0.0021, rmse: 0.0458, mae: 0.0396
Iter: 4677, mse: 0.0022, rmse: 0.0464, mae: 0.0404
Iter: 4678, mse: 0.0022, rmse: 0.0474, mae: 0.0418
Iter: 4679, mse: 0.0022, rmse: 0.0471, mae: 0.0415
Iter: 4680, mse: 0.0022, rmse: 0.0471, mae: 0.0416
Iter: 4681, mse: 0.0023, rmse: 0.0475, mae: 0.0425
Iter: 4682, mse: 0.0023, rmse: 0.0479, mae: 0.0429
Iter: 4683, mse: 0.0023, rmse: 0.0479, mae: 0.0432
Iter: 4684, mse: 0.0024, rmse: 0.0485, mae: 0.0438
Iter: 4685, mse: 0.0024, rmse: 0.0491, mae: 0.0445
Iter: 4686, mse: 0.0024, rmse: 0.0494, mae: 0.0450
Iter: 4687, mse: 0.0025, rmse: 0.0499, mae: 0.0455
Iter: 4688, mse: 0.0025, rmse: 0.0499, mae: 0.0459
Iter: 4689, mse: 0.0025, rmse: 0.0504, mae: 0.0463
Iter: 4690, mse: 0.0025, rmse: 0.0503, mae: 0.0464
Iter: 4691, mse: 0.0026, rmse: 0.0506, mae: 0.0469
Iter: 4692, mse: 0.0026, rmse: 0.0507, mae: 0.0472
Iter: 4693, mse: 0.0026, rmse: 0.0509, mae: 0.0476
Iter: 4694, mse: 0.0026, rmse: 0.0508, mae: 0.0480
Iter: 4695, mse: 0.0026, rmse: 0.0510, mae: 0.0483
Iter: 4696, mse: 0.0026, rmse: 0.0510, mae: 0.0486
Iter: 4697, mse: 0.0026, rmse: 0.0512, mae: 0.0490
Iter: 4698, mse: 0.0026, rmse: 0.0508, mae: 0.0489
Iter: 4699, mse: 0.0026, rmse: 0.0513, mae: 0.0497
Iter: 4700, mse: 0.0027, rmse: 0.0518, mae: 0.0503
Iter: 4701, mse: 0.0026, rmse: 0.0509, mae: 0.0498
Iter: 4702, mse: 0.0025, rmse: 0.0502, mae: 0.0491
Iter: 4703, mse: 0.0024, rmse: 0.0491, mae: 0.0481
Iter: 4704, mse: 0.0022, rmse: 0.0472, mae: 0.0461
Iter: 4705, mse: 0.0021, rmse: 0.0453, mae: 0.0443
Iter: 4706, mse: 0.0018, rmse: 0.0423, mae: 0.0410
Iter: 4707, mse: 0.0016, rmse: 0.0396, mae: 0.0384
Iter: 4708, mse: 0.0015, rmse: 0.0381, mae: 0.0372
Iter: 4709, mse: 0.0012, rmse: 0.0350, mae: 0.0342
Iter: 4710, mse: 0.0009, rmse: 0.0299, mae: 0.0291
Iter: 4711, mse: 0.0006, rmse: 0.0255, mae: 0.0247
Iter: 4712, mse: 0.0005, rmse: 0.0230, mae: 0.0222
Iter: 4713, mse: 0.0004, rmse: 0.0207, mae: 0.0200
Iter: 4714, mse: 0.0004, rmse: 0.0205, mae: 0.0198
Iter: 4715, mse: 0.0003, rmse: 0.0175, mae: 0.0166
Iter: 4716, mse: 0.0003, rmse: 0.0171, mae: 0.0163
Iter: 4717, mse: 0.0002, rmse: 0.0130, mae: 0.0119
Iter: 4718, mse: 0.0001, rmse: 0.0122, mae: 0.0110
Iter: 4719, mse: 0.0002, rmse: 0.0133, mae: 0.0124
Iter: 4720, mse: 0.0002, rmse: 0.0123, mae: 0.0115
Iter: 4721, mse: 0.0002, rmse: 0.0127, mae: 0.0118
Iter: 4722, mse: 0.0001, rmse: 0.0102, mae: 0.0091
Iter: 4723, mse: 0.0001, rmse: 0.0082, mae: 0.0068
Iter: 4724, mse: 0.0000, rmse: 0.0067, mae: 0.0053
Iter: 4725, mse: 0.0000, rmse: 0.0044, mae: 0.0035
Iter: 4726, mse: 0.0000, rmse: 0.0043, mae: 0.0034
Iter: 4727, mse: 0.0001, rmse: 0.0076, mae: 0.0066
Iter: 4728, mse: 0.0000, rmse: 0.0050, mae: 0.0040
Iter: 4729, mse: 0.0000, rmse: 0.0053, mae: 0.0045
Iter: 4730, mse: 0.0000, rmse: 0.0049, mae: 0.0040
Iter: 4731, mse: 0.0000, rmse: 0.0061, mae: 0.0051
Iter: 4732, mse: 0.0000, rmse: 0.0045, mae: 0.0037
Iter: 4733, mse: 0.0000, rmse: 0.0039, mae: 0.0029
Iter: 4734, mse: 0.0000, rmse: 0.0049, mae: 0.0038
Iter: 4735, mse: 0.0000, rmse: 0.0048, mae: 0.0041
Iter: 4736, mse: 0.0000, rmse: 0.0048, mae: 0.0040
Iter: 4737, mse: 0.0000, rmse: 0.0050, mae: 0.0041
Iter: 4738, mse: 0.0000, rmse: 0.0054, mae: 0.0046
Iter: 4739, mse: 0.0000, rmse: 0.0054, mae: 0.0044
Iter: 4740, mse: 0.0000, rmse: 0.0055, mae: 0.0045
Iter: 4741, mse: 0.0001, rmse: 0.0074, mae: 0.0063
Iter: 4742, mse: 0.0001, rmse: 0.0080, mae: 0.0066
Iter: 4743, mse: 0.0001, rmse: 0.0084, mae: 0.0068
Iter: 4744, mse: 0.0001, rmse: 0.0100, mae: 0.0087
Iter: 4745, mse: 0.0001, rmse: 0.0108, mae: 0.0096
Iter: 4746, mse: 0.0002, rmse: 0.0128, mae: 0.0116
Iter: 4747, mse: 0.0002, rmse: 0.0146, mae: 0.0135
Iter: 4748, mse: 0.0002, rmse: 0.0151, mae: 0.0138
Iter: 4749, mse: 0.0003, rmse: 0.0167, mae: 0.0156
Iter: 4750, mse: 0.0003, rmse: 0.0173, mae: 0.0161
Iter: 4751, mse: 0.0003, rmse: 0.0176, mae: 0.0164
Iter: 4752, mse: 0.0003, rmse: 0.0177, mae: 0.0164
Iter: 4753, mse: 0.0003, rmse: 0.0172, mae: 0.0157
Iter: 4754, mse: 0.0003, rmse: 0.0158, mae: 0.0137
Iter: 4755, mse: 0.0002, rmse: 0.0153, mae: 0.0130
Iter: 4756, mse: 0.0002, rmse: 0.0145, mae: 0.0120
Iter: 4757, mse: 0.0002, rmse: 0.0148, mae: 0.0125
Iter: 4758, mse: 0.0002, rmse: 0.0138, mae: 0.0114
Iter: 4759, mse: 0.0002, rmse: 0.0140, mae: 0.0117
Iter: 4760, mse: 0.0002, rmse: 0.0134, mae: 0.0111
Iter: 4761, mse: 0.0002, rmse: 0.0130, mae: 0.0107
Iter: 4762, mse: 0.0002, rmse: 0.0141, mae: 0.0121
Iter: 4763, mse: 0.0002, rmse: 0.0138, mae: 0.0118
Iter: 4764, mse: 0.0002, rmse: 0.0130, mae: 0.0111
Iter: 4765, mse: 0.0001, rmse: 0.0121, mae: 0.0102
Iter: 4766, mse: 0.0001, rmse: 0.0116, mae: 0.0096
Iter: 4767, mse: 0.0001, rmse: 0.0117, mae: 0.0095
Iter: 4768, mse: 0.0001, rmse: 0.0120, mae: 0.0096
Iter: 4769, mse: 0.0001, rmse: 0.0120, mae: 0.0097
Iter: 4770, mse: 0.0001, rmse: 0.0120, mae: 0.0098
Iter: 4771, mse: 0.0001, rmse: 0.0121, mae: 0.0100
Iter: 4772, mse: 0.0001, rmse: 0.0118, mae: 0.0097
Iter: 4773, mse: 0.0001, rmse: 0.0117, mae: 0.0097
Iter: 4774, mse: 0.0002, rmse: 0.0136, mae: 0.0112
Iter: 4775, mse: 0.0002, rmse: 0.0129, mae: 0.0110
Iter: 4776, mse: 0.0001, rmse: 0.0114, mae: 0.0100
Iter: 4777, mse: 0.0001, rmse: 0.0106, mae: 0.0096
Iter: 4778, mse: 0.0001, rmse: 0.0120, mae: 0.0105
Iter: 4779, mse: 0.0001, rmse: 0.0106, mae: 0.0096
Iter: 4780, mse: 0.0001, rmse: 0.0105, mae: 0.0094
Iter: 4781, mse: 0.0001, rmse: 0.0105, mae: 0.0096
Iter: 4782, mse: 0.0001, rmse: 0.0103, mae: 0.0093
Iter: 4783, mse: 0.0001, rmse: 0.0104, mae: 0.0095
Iter: 4784, mse: 0.0001, rmse: 0.0111, mae: 0.0102
Iter: 4785, mse: 0.0001, rmse: 0.0101, mae: 0.0093
Iter: 4786, mse: 0.0001, rmse: 0.0097, mae: 0.0089
Iter: 4787, mse: 0.0001, rmse: 0.0092, mae: 0.0084
Iter: 4788, mse: 0.0001, rmse: 0.0092, mae: 0.0082
Iter: 4789, mse: 0.0001, rmse: 0.0091, mae: 0.0082
Iter: 4790, mse: 0.0001, rmse: 0.0091, mae: 0.0082
Iter: 4791, mse: 0.0001, rmse: 0.0094, mae: 0.0085
Iter: 4792, mse: 0.0001, rmse: 0.0095, mae: 0.0086
Iter: 4793, mse: 0.0001, rmse: 0.0097, mae: 0.0087
Iter: 4794, mse: 0.0001, rmse: 0.0098, mae: 0.0089
Iter: 4795, mse: 0.0001, rmse: 0.0100, mae: 0.0090
Iter: 4796, mse: 0.0001, rmse: 0.0102, mae: 0.0093
Iter: 4797, mse: 0.0001, rmse: 0.0103, mae: 0.0093
Iter: 4798, mse: 0.0001, rmse: 0.0104, mae: 0.0093
Iter: 4799, mse: 0.0001, rmse: 0.0105, mae: 0.0093
Iter: 4800, mse: 0.0001, rmse: 0.0108, mae: 0.0094
Iter: 4801, mse: 0.0001, rmse: 0.0110, mae: 0.0094
Iter: 4802, mse: 0.0001, rmse: 0.0113, mae: 0.0096
Iter: 4803, mse: 0.0001, rmse: 0.0117, mae: 0.0097
Iter: 4804, mse: 0.0001, rmse: 0.0120, mae: 0.0103
Iter: 4805, mse: 0.0002, rmse: 0.0123, mae: 0.0105
Iter: 4806, mse: 0.0002, rmse: 0.0126, mae: 0.0106
Iter: 4807, mse: 0.0002, rmse: 0.0129, mae: 0.0107
Iter: 4808, mse: 0.0002, rmse: 0.0132, mae: 0.0111
Iter: 4809, mse: 0.0002, rmse: 0.0135, mae: 0.0112
Iter: 4810, mse: 0.0002, rmse: 0.0139, mae: 0.0117
Iter: 4811, mse: 0.0002, rmse: 0.0141, mae: 0.0117
Iter: 4812, mse: 0.0002, rmse: 0.0144, mae: 0.0120
Iter: 4813, mse: 0.0002, rmse: 0.0150, mae: 0.0124
Iter: 4814, mse: 0.0002, rmse: 0.0152, mae: 0.0126
Iter: 4815, mse: 0.0002, rmse: 0.0154, mae: 0.0129
Iter: 4816, mse: 0.0003, rmse: 0.0160, mae: 0.0136
Iter: 4817, mse: 0.0003, rmse: 0.0161, mae: 0.0138
Iter: 4818, mse: 0.0003, rmse: 0.0165, mae: 0.0142
Iter: 4819, mse: 0.0003, rmse: 0.0168, mae: 0.0145
Iter: 4820, mse: 0.0003, rmse: 0.0169, mae: 0.0147
Iter: 4821, mse: 0.0003, rmse: 0.0172, mae: 0.0151
Iter: 4822, mse: 0.0003, rmse: 0.0175, mae: 0.0154
Iter: 4823, mse: 0.0003, rmse: 0.0176, mae: 0.0156
Iter: 4824, mse: 0.0003, rmse: 0.0178, mae: 0.0159
Iter: 4825, mse: 0.0003, rmse: 0.0178, mae: 0.0160
Iter: 4826, mse: 0.0003, rmse: 0.0176, mae: 0.0159
Iter: 4827, mse: 0.0003, rmse: 0.0180, mae: 0.0164
Iter: 4828, mse: 0.0003, rmse: 0.0183, mae: 0.0166
Iter: 4829, mse: 0.0003, rmse: 0.0184, mae: 0.0168
Iter: 4830, mse: 0.0003, rmse: 0.0186, mae: 0.0171
Iter: 4831, mse: 0.0004, rmse: 0.0187, mae: 0.0173
Iter: 4832, mse: 0.0004, rmse: 0.0189, mae: 0.0176
Iter: 4833, mse: 0.0004, rmse: 0.0191, mae: 0.0178
Iter: 4834, mse: 0.0004, rmse: 0.0192, mae: 0.0180
Iter: 4835, mse: 0.0004, rmse: 0.0194, mae: 0.0183
Iter: 4836, mse: 0.0004, rmse: 0.0196, mae: 0.0184
Iter: 4837, mse: 0.0004, rmse: 0.0197, mae: 0.0184
Iter: 4838, mse: 0.0004, rmse: 0.0197, mae: 0.0184
Iter: 4839, mse: 0.0004, rmse: 0.0199, mae: 0.0185
Iter: 4840, mse: 0.0004, rmse: 0.0201, mae: 0.0186
Iter: 4841, mse: 0.0004, rmse: 0.0203, mae: 0.0186
Iter: 4842, mse: 0.0004, rmse: 0.0206, mae: 0.0188
Iter: 4843, mse: 0.0004, rmse: 0.0207, mae: 0.0189
Iter: 4844, mse: 0.0004, rmse: 0.0209, mae: 0.0189
Iter: 4845, mse: 0.0004, rmse: 0.0211, mae: 0.0189
Iter: 4846, mse: 0.0004, rmse: 0.0211, mae: 0.0188
Iter: 4847, mse: 0.0005, rmse: 0.0221, mae: 0.0193
Iter: 4848, mse: 0.0005, rmse: 0.0227, mae: 0.0198
Iter: 4849, mse: 0.0004, rmse: 0.0212, mae: 0.0184
Iter: 4850, mse: 0.0005, rmse: 0.0216, mae: 0.0184
Iter: 4851, mse: 0.0006, rmse: 0.0240, mae: 0.0203
Iter: 4852, mse: 0.0006, rmse: 0.0249, mae: 0.0206
Iter: 4853, mse: 0.0006, rmse: 0.0254, mae: 0.0208
Iter: 4854, mse: 0.0007, rmse: 0.0274, mae: 0.0225
Iter: 4855, mse: 0.0007, rmse: 0.0269, mae: 0.0221
Iter: 4856, mse: 0.0008, rmse: 0.0288, mae: 0.0238
Iter: 4857, mse: 0.0009, rmse: 0.0297, mae: 0.0250
Iter: 4858, mse: 0.0008, rmse: 0.0288, mae: 0.0243
Iter: 4859, mse: 0.0009, rmse: 0.0304, mae: 0.0258
Iter: 4860, mse: 0.0010, rmse: 0.0319, mae: 0.0273
Iter: 4861, mse: 0.0010, rmse: 0.0322, mae: 0.0277
Iter: 4862, mse: 0.0011, rmse: 0.0336, mae: 0.0294
Iter: 4863, mse: 0.0012, rmse: 0.0339, mae: 0.0295
Iter: 4864, mse: 0.0012, rmse: 0.0344, mae: 0.0302
Iter: 4865, mse: 0.0012, rmse: 0.0343, mae: 0.0302
Iter: 4866, mse: 0.0013, rmse: 0.0354, mae: 0.0311
Iter: 4867, mse: 0.0013, rmse: 0.0364, mae: 0.0321
Iter: 4868, mse: 0.0013, rmse: 0.0364, mae: 0.0322
Iter: 4869, mse: 0.0015, rmse: 0.0391, mae: 0.0350
Iter: 4870, mse: 0.0015, rmse: 0.0392, mae: 0.0351
Iter: 4871, mse: 0.0016, rmse: 0.0405, mae: 0.0368
Iter: 4872, mse: 0.0016, rmse: 0.0403, mae: 0.0369
Iter: 4873, mse: 0.0016, rmse: 0.0400, mae: 0.0367
Iter: 4874, mse: 0.0017, rmse: 0.0410, mae: 0.0379
Iter: 4875, mse: 0.0017, rmse: 0.0408, mae: 0.0377
Iter: 4876, mse: 0.0017, rmse: 0.0410, mae: 0.0377
Iter: 4877, mse: 0.0017, rmse: 0.0408, mae: 0.0374
Iter: 4878, mse: 0.0017, rmse: 0.0412, mae: 0.0379
Iter: 4879, mse: 0.0017, rmse: 0.0413, mae: 0.0380
Iter: 4880, mse: 0.0018, rmse: 0.0421, mae: 0.0391
Iter: 4881, mse: 0.0018, rmse: 0.0422, mae: 0.0392
Iter: 4882, mse: 0.0018, rmse: 0.0422, mae: 0.0392
Iter: 4883, mse: 0.0018, rmse: 0.0421, mae: 0.0391
Iter: 4884, mse: 0.0018, rmse: 0.0425, mae: 0.0396
Iter: 4885, mse: 0.0017, rmse: 0.0414, mae: 0.0382
Iter: 4886, mse: 0.0017, rmse: 0.0408, mae: 0.0373
Iter: 4887, mse: 0.0016, rmse: 0.0402, mae: 0.0366
Iter: 4888, mse: 0.0016, rmse: 0.0394, mae: 0.0354
Iter: 4889, mse: 0.0015, rmse: 0.0381, mae: 0.0338
Iter: 4890, mse: 0.0013, rmse: 0.0366, mae: 0.0321
Iter: 4891, mse: 0.0013, rmse: 0.0361, mae: 0.0318
Iter: 4892, mse: 0.0012, rmse: 0.0344, mae: 0.0298
Iter: 4893, mse: 0.0013, rmse: 0.0362, mae: 0.0321
Iter: 4894, mse: 0.0013, rmse: 0.0357, mae: 0.0316
Iter: 4895, mse: 0.0012, rmse: 0.0342, mae: 0.0297
Iter: 4896, mse: 0.0011, rmse: 0.0328, mae: 0.0282
Iter: 4897, mse: 0.0010, rmse: 0.0310, mae: 0.0261
Iter: 4898, mse: 0.0010, rmse: 0.0309, mae: 0.0264
Iter: 4899, mse: 0.0008, rmse: 0.0285, mae: 0.0240
Iter: 4900, mse: 0.0007, rmse: 0.0264, mae: 0.0218
Iter: 4901, mse: 0.0006, rmse: 0.0249, mae: 0.0204
Iter: 4902, mse: 0.0006, rmse: 0.0246, mae: 0.0207
Iter: 4903, mse: 0.0006, rmse: 0.0243, mae: 0.0209
Iter: 4904, mse: 0.0005, rmse: 0.0234, mae: 0.0200
Iter: 4905, mse: 0.0005, rmse: 0.0227, mae: 0.0193
Iter: 4906, mse: 0.0005, rmse: 0.0226, mae: 0.0189
Iter: 4907, mse: 0.0005, rmse: 0.0232, mae: 0.0197
Iter: 4908, mse: 0.0005, rmse: 0.0225, mae: 0.0188
Iter: 4909, mse: 0.0005, rmse: 0.0221, mae: 0.0186
Iter: 4910, mse: 0.0005, rmse: 0.0221, mae: 0.0188
Iter: 4911, mse: 0.0005, rmse: 0.0230, mae: 0.0196
Iter: 4912, mse: 0.0005, rmse: 0.0234, mae: 0.0201
Iter: 4913, mse: 0.0006, rmse: 0.0243, mae: 0.0208
Iter: 4914, mse: 0.0006, rmse: 0.0247, mae: 0.0214
Iter: 4915, mse: 0.0006, rmse: 0.0253, mae: 0.0221
Iter: 4916, mse: 0.0006, rmse: 0.0247, mae: 0.0216
Iter: 4917, mse: 0.0006, rmse: 0.0244, mae: 0.0219
Iter: 4918, mse: 0.0006, rmse: 0.0249, mae: 0.0224
Iter: 4919, mse: 0.0006, rmse: 0.0249, mae: 0.0222
Iter: 4920, mse: 0.0007, rmse: 0.0259, mae: 0.0231
Iter: 4921, mse: 0.0007, rmse: 0.0259, mae: 0.0236
Iter: 4922, mse: 0.0007, rmse: 0.0263, mae: 0.0238
Iter: 4923, mse: 0.0008, rmse: 0.0275, mae: 0.0246
Iter: 4924, mse: 0.0008, rmse: 0.0279, mae: 0.0246
Iter: 4925, mse: 0.0008, rmse: 0.0290, mae: 0.0253
Iter: 4926, mse: 0.0009, rmse: 0.0294, mae: 0.0259
Iter: 4927, mse: 0.0009, rmse: 0.0301, mae: 0.0265
Iter: 4928, mse: 0.0009, rmse: 0.0308, mae: 0.0273
Iter: 4929, mse: 0.0010, rmse: 0.0317, mae: 0.0277
Iter: 4930, mse: 0.0010, rmse: 0.0312, mae: 0.0277
Iter: 4931, mse: 0.0010, rmse: 0.0324, mae: 0.0288
Iter: 4932, mse: 0.0011, rmse: 0.0331, mae: 0.0294
Iter: 4933, mse: 0.0011, rmse: 0.0335, mae: 0.0299
Iter: 4934, mse: 0.0011, rmse: 0.0336, mae: 0.0299
Iter: 4935, mse: 0.0012, rmse: 0.0341, mae: 0.0304
Iter: 4936, mse: 0.0012, rmse: 0.0350, mae: 0.0312
Iter: 4937, mse: 0.0013, rmse: 0.0354, mae: 0.0316
Iter: 4938, mse: 0.0013, rmse: 0.0359, mae: 0.0323
Iter: 4939, mse: 0.0013, rmse: 0.0361, mae: 0.0329
Iter: 4940, mse: 0.0013, rmse: 0.0367, mae: 0.0334
Iter: 4941, mse: 0.0014, rmse: 0.0371, mae: 0.0336
Iter: 4942, mse: 0.0014, rmse: 0.0376, mae: 0.0342
Iter: 4943, mse: 0.0015, rmse: 0.0382, mae: 0.0345
Iter: 4944, mse: 0.0015, rmse: 0.0387, mae: 0.0350
Iter: 4945, mse: 0.0015, rmse: 0.0388, mae: 0.0352
Iter: 4946, mse: 0.0015, rmse: 0.0389, mae: 0.0352
Iter: 4947, mse: 0.0015, rmse: 0.0389, mae: 0.0348
Iter: 4948, mse: 0.0016, rmse: 0.0395, mae: 0.0354
Iter: 4949, mse: 0.0016, rmse: 0.0397, mae: 0.0355
Iter: 4950, mse: 0.0016, rmse: 0.0397, mae: 0.0355
Iter: 4951, mse: 0.0016, rmse: 0.0400, mae: 0.0358
Iter: 4952, mse: 0.0016, rmse: 0.0404, mae: 0.0360
Iter: 4953, mse: 0.0017, rmse: 0.0412, mae: 0.0366
Iter: 4954, mse: 0.0017, rmse: 0.0409, mae: 0.0367
Iter: 4955, mse: 0.0017, rmse: 0.0413, mae: 0.0366
Iter: 4956, mse: 0.0017, rmse: 0.0413, mae: 0.0365
Iter: 4957, mse: 0.0018, rmse: 0.0419, mae: 0.0369
Iter: 4958, mse: 0.0018, rmse: 0.0427, mae: 0.0376
Iter: 4959, mse: 0.0019, rmse: 0.0435, mae: 0.0385
Iter: 4960, mse: 0.0018, rmse: 0.0429, mae: 0.0377
Iter: 4961, mse: 0.0019, rmse: 0.0438, mae: 0.0387
Iter: 4962, mse: 0.0019, rmse: 0.0441, mae: 0.0388
Iter: 4963, mse: 0.0020, rmse: 0.0451, mae: 0.0399
Iter: 4964, mse: 0.0020, rmse: 0.0446, mae: 0.0395
Iter: 4965, mse: 0.0022, rmse: 0.0464, mae: 0.0414
Iter: 4966, mse: 0.0021, rmse: 0.0459, mae: 0.0409
Iter: 4967, mse: 0.0022, rmse: 0.0472, mae: 0.0423
Iter: 4968, mse: 0.0020, rmse: 0.0446, mae: 0.0395
Iter: 4969, mse: 0.0018, rmse: 0.0428, mae: 0.0377
Iter: 4970, mse: 0.0018, rmse: 0.0422, mae: 0.0368
Iter: 4971, mse: 0.0017, rmse: 0.0416, mae: 0.0358
Iter: 4972, mse: 0.0016, rmse: 0.0403, mae: 0.0343
Iter: 4973, mse: 0.0014, rmse: 0.0375, mae: 0.0313
Iter: 4974, mse: 0.0012, rmse: 0.0346, mae: 0.0284
